jobTitle,jobClassification,jobSubClassification,advertiserName,companyName,companyRating,listingDate,expiryDate,nation,state,city,area,suburb,workType,salary_string,isRightToWorkRequired,R,Python,Matlab,SQL,Stata,Minitab,SPSS,Ruby,C,Scala,Tableau,Java,Hadoop,SAS,Julia,Knime,D3,Clojure,Haskell,Lisp,Golang,Spark,Javascript,F.,Fortran,first_seen,last_seen,recruiter,jobType,salary,total_skills,experience
Data Scientist - Natural Language Processing Specialist,Science & Technology,"Mathematics, Statistics & Information Sciences",Hypercube Scientific,,,23-09-2020 09:24,23-10-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-09-2020,23-10-2020,0,Data Scientist,136922.76,1,2
Lead Quantitative Analyst / Data Scientist - Behavioural Economics,Marketing & Communications,Market Research & Analysis,Resources Group,,,23-09-2020 11:09,23-10-2020 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,"$100,000 - $140,000 + SUPER (experience depending)",f,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23-09-2020,23-10-2020,0,Data Scientist,632610.62,3,5.01
Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Saluda Medical,,,23-09-2020 15:37,24-10-2020 20:58,Australia,New South Wales,sydney,North Shore & Northern Beaches,artarmon,Full Time,,f,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-09-2020,24-10-2020,0,Data Scientist,137461.66,2,3
Graduate Data Science / Engineer,Information & Communication Technology,Engineering - Software,NRMA Motoring & Services,NRMA Motoring & Services,3.5455,23-09-2020 16:10,23-10-2020 23:59,Australia,New South Wales,sydney,Parramatta & Western Suburbs,,Full Time,,t,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-09-2020,29-09-2020,0,Data Engineer,112549.5,3,10
Senior Data Scientist  (Multiple Contracts @ $650-800pd),Consulting & Strategy,Analysts,Correlate Resources,,,23-09-2020 16:32,23-10-2020 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Contract/Temp,$650-800pd,f,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23-09-2020,21-10-2020,1,Data Scientist,432876.33,5,5.01
Data Scientist,Information & Communication Technology,Engineering - Software,Northbridge Recruitment,,,24-09-2020 16:15,24-10-2020 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,,f,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24-09-2020,22-10-2020,1,Data Scientist,264549.81,6,3
Product Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",PI.EXCHANGE,,,24-09-2020 17:12,24-10-2020 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,,f,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,24-09-2020,24-10-2020,0,Data Scientist,164682.66,7,3
Data Scientist,Information & Communication Technology,Other,Peoplebank Australia WA,,,24-09-2020 20:39,24-10-2020 23:59,Australia,Western Australia,perth,"CBD, Inner & Western Suburbs",perth,Full Time,,t,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24-09-2020,06-10-2020,0,Data Scientist,100230.1,5,4.98
Data Scientist,Information & Communication Technology,Database Development & Administration,The Onset,,,28-09-2020 10:12,28-10-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,$120-130k base,f,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-09-2020,28-10-2020,1,Data Scientist,128977.98,2,5
Data Scientist,Science & Technology,Modelling & Simulation,Link Group,Link Group,2.4154,28-09-2020 14:14,28-10-2020 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,,f,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-09-2020,11-10-2020,0,Data Scientist,432876.33,5,5.01
Data Scientist,Information & Communication Technology,Other,MTP Services,MTP Services,0,28-09-2020 14:33,28-10-2020 23:59,Australia,South Australia,adelaide,,,Contract/Temp,,f,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28-09-2020,26-10-2020,0,Data Scientist,83485.45,4,4.69
Data Scientist,Information & Communication Technology,Database Development & Administration,Talent – Winner ‘Seek Large Recruitment Agency of the Year’ 3 consecutive years!,,,28-09-2020 14:54,28-10-2020 23:59,Australia,South Australia,adelaide,,adelaide,Contract/Temp,Data Scientist - Adelaide Role,f,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28-09-2020,07-10-2020,1,Data Scientist,83485.45,4,4.69
Data Scientist ,Science & Technology,"Mathematics, Statistics & Information Sciences",Brady Heywood,,,28-09-2020 15:43,28-10-2020 23:59,Australia,Queensland,brisbane,CBD & Inner Suburbs,brisbane,Full Time,,f,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-09-2020,19-10-2020,0,Data Scientist,133003.55,1,10
Data Scientist,Information & Communication Technology,Other,Whizdom,,,28-09-2020 15:37,28-10-2020 23:59,Australia,Australian Capital Territory,canberra,,,Contract/Temp,Competitive,f,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28-09-2020,07-10-2020,1,Data Scientist,78947.74,4,3.18
Data Scientist,Information & Communication Technology,Consultants,Ignite,,,28-09-2020 16:21,28-10-2020 23:59,Australia,South Australia,adelaide,,adelaide,Contract/Temp,,f,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28-09-2020,28-10-2020,1,Data Scientist,83485.45,4,4.69
Data Scientist- Product,Science & Technology,"Mathematics, Statistics & Information Sciences",flybuys - Find your place,,,28-09-2020 17:09,28-10-2020 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,,f,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28-09-2020,18-10-2020,0,Data Scientist,366727.97,6,6
Senior Data Scientist | Contract | Iconic organisation |,Information & Communication Technology,Other,Billigence,Billigence,5,28-09-2020 18:02,28-10-2020 23:59,Australia,Victoria,sydney,,,Contract/Temp,,f,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-09-2020,13-10-2020,0,Data Scientist,532402.88,4,5
Data Scientist,Information & Communication Technology,Database Development & Administration,Clicks IT Recruitment (ACT),,,29-09-2020 08:17,29-10-2020 23:59,Australia,South Australia,adelaide,,,Contract/Temp,,t,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28-09-2020,29-10-2020,1,Data Scientist,83485.45,4,4.69
Data Scientist,Information & Communication Technology,Developers/Programmers,Hays Information Technology,,,29-09-2020 13:44,29-10-2020 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,$110000.00 - $135000.00 p.a.,f,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29-09-2020,29-10-2020,1,Data Scientist,532743.47,4,5.01
Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Bupa,Bupa,3.0238,29-09-2020 13:47,29-10-2020 23:59,Australia,New South Wales,sydney,,,Full Time,Competitive Base + desirable benefits!,f,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29-09-2020,29-10-2020,0,Data Scientist,146484.25,3,2
Data Scientist,Information & Communication Technology,Database Development & Administration,NOW FINANCE,,,29-09-2020 16:42,29-10-2020 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,,f,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,29-09-2020,29-10-2020,0,Data Scientist,432535.73,5,5
Data Scientist,Information & Communication Technology,Other,Whizdom,,,30-09-2020 15:42,30-10-2020 23:59,Australia,South Australia,adelaide,,adelaide,Contract/Temp,Competitive,f,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30-09-2020,07-10-2020,1,Data Scientist,83485.45,4,4.69
Data Scientist,Information & Communication Technology,Database Development & Administration,Clicks IT Recruitment (ACT),,,30-09-2020 16:27,30-10-2020 23:59,Australia,New South Wales,sydney,,,Contract/Temp,,t,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30-09-2020,30-10-2020,1,Data Scientist,139599.92,4,4.75
Data Scientist - Adelaide or Canberra,Government & Defence,Government - Federal,onpoint 365,,,30-09-2020 16:46,30-10-2020 23:59,Australia,Australian Capital Territory,canberra,,canberra,Contract/Temp,,f,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30-09-2020,28-10-2020,1,Data Scientist,14766.33,4,5
Senior Data Scientist,Information & Communication Technology,Database Development & Administration,Allura Partners,,,02-10-2020 15:16,01-11-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02-10-2020,30-10-2020,1,Data Scientist,134819.18,3,4.75
Lead Data Scientist,Information & Communication Technology,Other,FourQuarters Recruitment,,,05-10-2020 20:31,04-11-2020 23:59,Australia,Victoria,melbourne,,,Full Time,$180000,f,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,05-10-2020,02-11-2020,1,Data Scientist,532743.47,4,5.01
Climate Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",CSIRO,CSIRO,3.8099,06-10-2020 11:26,21-10-2020 00:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,,t,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,06-10-2020,20-10-2020,0,Data Scientist,432876.33,5,5.01
Climate Data Scientist,Government & Defence,Government - Federal,CSIRO,CSIRO,3.8099,06-10-2020 11:26,21-10-2020 00:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,,t,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,06-10-2020,20-10-2020,0,Data Scientist,432876.33,5,5.01
Data Scientist - Health System Insights,Science & Technology,"Mathematics, Statistics & Information Sciences",Department of Defence,Australian Department of Defence,3.9423,06-10-2020 15:09,16-10-2020 00:59,Australia,Australian Capital Territory,canberra,,canberra,Full Time,"$80,669 - $92,150 (plus super)",f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-10-2020,15-10-2020,0,Data Scientist,75341.96,2,3.18
Data Scientist - Health System Insights,Government & Defence,Government - Federal,Department of Defence,Australian Department of Defence,3.9423,06-10-2020 15:09,16-10-2020 00:59,Australia,Australian Capital Territory,canberra,,canberra,Full Time,"$80,669 - $92,150 (plus super)",f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-10-2020,15-10-2020,0,Data Scientist,75341.96,2,3.18
Data Scientist ,Information & Communication Technology,Business/Systems Analysts,Six Degrees Executive Pty Ltd,,,06-10-2020 17:31,05-11-2020 23:59,Australia,Victoria,melbourne,,,Full Time,,t,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,06-10-2020,05-11-2020,1,Data Scientist,602832.67,5,10
Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Nithi Research and Management solutions,,,08-10-2020 12:54,07-11-2020 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Contract/Temp,,f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-10-2020,28-10-2020,0,Data Scientist,732477.77,2,5.01
Data Scientist - Digital Surveillance Collection (Specialist Level 2),Information & Communication Technology,Other,AUSTRALIAN FEDERAL POLICE,Australian Federal Police,3.3438,09-10-2020 14:27,23-10-2020 00:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,"$130,296 - $145,643 per annum, plus 15.4% super",f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-10-2020,22-10-2020,0,Data Scientist,145643,2,5.01
Data Scientist - Digital Surveillance Collection (Specialist Level 2),Government & Defence,Government - Federal,AUSTRALIAN FEDERAL POLICE,Australian Federal Police,3.3438,09-10-2020 14:27,23-10-2020 00:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,"$130,296 - $145,643 per annum, plus 15.4% super",f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-10-2020,22-10-2020,0,Data Scientist,145643,2,5.01
Data Scientist - Digital Surveillance Collection (Specialist Level 2),Information & Communication Technology,Other,AUSTRALIAN FEDERAL POLICE,Australian Federal Police,3.3438,09-10-2020 14:29,23-10-2020 00:59,Australia,Australian Capital Territory,canberra,,canberra,Full Time,"$130,296 - $145,643 per annum, plus 15.4% super",f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-10-2020,22-10-2020,0,Data Scientist,75341.96,2,3.18
Data Scientist - Digital Surveillance Collection (Specialist Level 2),Government & Defence,Government - Federal,AUSTRALIAN FEDERAL POLICE,Australian Federal Police,3.3438,09-10-2020 14:29,23-10-2020 00:59,Australia,Australian Capital Territory,canberra,,canberra,Full Time,"$130,296 - $145,643 per annum, plus 15.4% super",f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-10-2020,22-10-2020,0,Data Scientist,75341.96,2,3.18
Junior Data Scientist,Science & Technology,Modelling & Simulation,Correlate Resources,,,10-10-2020 11:45,09-11-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Contract/Temp,Circa $100k,f,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10-10-2020,07-11-2020,1,Data Scientist,149161.41,6,4.75
Principal Data Scientist,Information & Communication Technology,Consultants,BLACKROC,,,12-10-2020 11:01,11-11-2020 23:59,Australia,Queensland,brisbane,CBD & Inner Suburbs,brisbane,Full Time,"$300,000 PKG",f,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-10-2020,08-11-2020,0,Data Scientist,98762.99,3,4.75
Principal Data Scientist,Information & Communication Technology,Consultants,BLACKROC,,,12-10-2020 12:31,11-11-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,"$300,000 PKG",f,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-10-2020,09-11-2020,0,Data Scientist,134819.18,3,4.75
Principal Data Scientist,Information & Communication Technology,Consultants,BLACKROC,,,12-10-2020 12:31,11-11-2020 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,"$300,000 PKG",f,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-10-2020,09-11-2020,0,Data Scientist,632610.62,3,5.01
Lead Data Scientist,Information & Communication Technology,Other,Lendlease,Lendlease,3.5522,12-10-2020 19:09,11-11-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,Excellent remuneration package & benefits,t,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12-10-2020,11-11-2020,0,Data Scientist,139599.92,4,4.75
Data Scientist,"Mining, Resources & Energy",Other,Alcoa,Alcoa,3.8198,12-10-2020 19:58,11-11-2020 23:59,Australia,Western Australia,perth,Fremantle & Southern Suburbs,booragoon,Full Time,,f,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12-10-2020,12-10-2020,0,Data Scientist,103970.91,5,3
Senior Data Scientist,"Mining, Resources & Energy",Other,Alcoa,Alcoa,3.8198,12-10-2020 20:02,11-11-2020 23:59,Australia,Western Australia,perth,Fremantle & Southern Suburbs,booragoon,Full Time,,f,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12-10-2020,12-10-2020,0,Data Scientist,90745.82,5,10
Data Scientist,Information & Communication Technology,Consultants,Commonwealth Superannuation Corporation (CSC),Commonwealth Superannuation Corporation,2.7,13-10-2020 11:41,12-11-2020 23:59,Australia,Australian Capital Territory,canberra,,canberra,Contract/Temp,,f,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-10-2020,27-10-2020,0,Data Scientist,120559.87,4,2
Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Scalene Group Pty Ltd,,,13-10-2020 13:49,12-11-2020 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,,f,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-10-2020,12-11-2020,0,Data Scientist,632270.03,3,5
Junior Data Scientist ,Information & Communication Technology,Database Development & Administration,Paxus,,,13-10-2020 13:51,12-11-2020 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,"Great Culture, Training & Development",t,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-10-2020,14-10-2020,0,Data Scientist,632610.62,3,5.01
Data Scientist - Financial Markets,Banking & Financial Services,Corporate Finance & Investment Banking,Westpac Institutional Bank,Westpac Institutional Bank,3.1765,13-10-2020 14:18,12-11-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13-10-2020,27-10-2020,0,Data Scientist,133758.72,3,5
Data Scientist,Information & Communication Technology,Other,FIRESOFT People,,,13-10-2020 15:44,12-11-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",surryhills,Contract/Temp,,f,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13-10-2020,12-11-2020,1,Data Scientist,149161.41,6,4.75
Senior Data Scientist ,Information & Communication Technology,Developers/Programmers,Annalect,Annalect,4,13-10-2020 16:49,12-11-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13-10-2020,04-11-2020,0,Data Scientist,158722.9,8,4.75
Data Scientist,Information & Communication Technology,Engineering - Software,Woolworths Group,Woolworths Group,3.0459,15-10-2020 11:00,14-11-2020 23:59,Australia,New South Wales,sydney,North West & Hills District,,Full Time,,f,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-10-2020,14-11-2020,0,Data Scientist,130038.44,2,4.75
Data Scientist,Information & Communication Technology,Other,Compas Pty Ltd,,,15-10-2020 17:44,14-11-2020 23:59,Australia,Australian Capital Territory,canberra,,canberra,Contract/Temp,,t,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-10-2020,22-10-2020,1,Data Scientist,75341.96,2,3.18
Data Scientist,Information & Communication Technology,Consultants,Modis,,,15-10-2020 17:54,14-11-2020 23:59,Australia,Australian Capital Territory,canberra,,,Contract/Temp,ASAP START -  WFH Option,f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-10-2020,14-11-2020,0,Data Scientist,75341.96,2,3.18
Data Scientist,Information & Communication Technology,Other,Recruitment Hive,,,16-10-2020 11:28,15-11-2020 23:59,Australia,Australian Capital Territory,canberra,,canberra,Contract/Temp,$115 - $135 pper hour (inc super) ,f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16-10-2020,15-11-2020,1,Data Scientist,75341.96,2,3.18
Data Scientist,Information & Communication Technology,Other,Hays Information Technology,,,16-10-2020 11:47,15-11-2020 23:59,Australia,South Australia,adelaide,,,Full Time,,f,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16-10-2020,15-11-2020,1,Data Scientist,65414.43,1,4.69
Data Scientist,Information & Communication Technology,Consultants,Commonwealth Superannuation Corporation (CSC),Commonwealth Superannuation Corporation,2.7,16-10-2020 12:05,15-11-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Contract/Temp,,f,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16-10-2020,23-10-2020,0,Data Scientist,142781.31,4,4
Data Scientist,Information & Communication Technology,Other,Link Group,Link Group,2.4154,16-10-2020 13:18,15-11-2020 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,,f,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16-10-2020,06-11-2020,0,Data Scientist,432876.33,5,5.01
Data Scientist,Information & Communication Technology,Other,GMT People,,,16-10-2020 14:20,15-11-2020 23:59,Australia,Australian Capital Territory,canberra,,,Contract/Temp,Flexible working arrangements!!,f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16-10-2020,15-11-2020,1,Data Scientist,75341.96,2,3.18
Data Scientist Lead APAC,Information & Communication Technology,Business/Systems Analysts,HCL Australia Services Pty Ltd,HCL Australia Services,3.2651,16-10-2020 15:56,15-11-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,"$200,000 - $200,000+",f,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,16-10-2020,15-11-2020,0,Data Scientist,200000,9,4.75
Data scientist,Information & Communication Technology,Other,Peoplebank Australia ACT,,,16-10-2020 16:13,15-11-2020 23:59,Australia,Australian Capital Territory,canberra,,canberra,Contract/Temp,,f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16-10-2020,20-10-2020,0,Data Scientist,75341.96,2,3.18
Senior Data Scientist,Information & Communication Technology,Telecommunications,Optus,Optus,3.4878,16-10-2020 16:30,15-11-2020 23:59,Australia,New South Wales,sydney,Ryde & Macquarie Park,macquariepark,Full Time,,t,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16-10-2020,30-10-2020,0,Data Scientist,147023.15,4,3
Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Preacta Recruitment,,,19-10-2020 17:16,18-11-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-10-2020,16-11-2020,1,Data Scientist,133758.72,3,5
Data Scientist - Recommendation Systems,Science & Technology,"Mathematics, Statistics & Information Sciences",Talent Insights Group Pty Ltd,,,19-10-2020 17:35,18-11-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,$110K-$130K + Super + Bonus + Perks,f,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-10-2020,16-11-2020,1,Data Scientist,137461.66,2,3
Marketing Data Scientist,Marketing & Communications,Digital & Search Marketing,Appliances Online,Winning Group,3.6481,20-10-2020 11:15,19-11-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20-10-2020,19-11-2020,0,Data Scientist,134819.18,3,4.75
Marketing Data Scientist,Information & Communication Technology,Developers/Programmers,Winning Group,Winning Group,3.6481,20-10-2020 11:16,19-11-2020 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20-10-2020,15-11-2020,0,Data Scientist,134819.18,3,4.75
Data Scientist,Information & Communication Technology,Other,Compas Pty Ltd,,,20-10-2020 16:35,19-11-2020 23:59,Australia,Victoria,melbourne,,canberra,Contract/Temp,,t,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-10-2020,01-11-2020,1,Data Scientist,732477.77,2,5.01
Data Scientist (various positions),Information & Communication Technology,Other,Recruitment Hive,,,20-10-2020 17:16,19-11-2020 23:59,Australia,Australian Capital Territory,canberra,,,Contract/Temp,$$$ Negotiable,f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-10-2020,19-11-2020,1,Data Scientist,75341.96,2,3.18
Data Scientist - $650 - $720/day,Information & Communication Technology,Consultants,Talentpool Recruitment Group,,,20-10-2020 17:33,19-11-2020 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Contract/Temp,,t,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-10-2020,17-11-2020,1,Data Scientist,632610.62,3,5.01
Data Scientist ,Information & Communication Technology,Developers/Programmers,Hays Information Technology,,,20-10-2020 20:13,19-11-2020 23:59,Australia,Australian Capital Territory,canberra,,,Contract/Temp,,f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-10-2020,19-11-2020,1,Data Scientist,75341.96,2,3.18
Senior Manager - Data Scientist,Consulting & Strategy,Management & Change Consulting,Capgemini Australia Pty Ltd,Capgemini,2.8293,20-10-2020 22:53,19-11-2020 23:59,Australia,New South Wales,sydney,,,Full Time,,f,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20-10-2020,16-11-2020,0,Data Scientist,125813.94,4,8
Data Scientist ,Information & Communication Technology,Database Development & Administration,Talent Street,,,21-10-2020 08:40,20-11-2020 23:59,Australia,Australian Capital Territory,canberra,,,Contract/Temp,,f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-10-2020,20-11-2020,1,Data Scientist,75341.96,2,3.18
Senior Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Origin,Origin Energy,3.4462,21-10-2020 09:34,20-11-2020 23:59,Australia,Queensland,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,t,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-10-2020,04-11-2020,0,Data Scientist,84504.17,3,3
